X,Y,mag,alti
529904.438756447,-1711082.79591434,-119.608619689941,3283.30834960938
530404.438756447,-1711082.79591434,-119.76399230957,3170.35302734375
530904.438756447,-1711082.79591434,-120.489761352539,3171.85717773438
531404.438756447,-1711082.79591434,-120.491401672363,3198.47485351563
531904.438756447,-1711082.79591434,-120.936584472656,3220.21313476563
532404.438756447,-1711082.79591434,-121.588859558105,3226.40014648438
532904.438756447,-1711082.79591434,-122.15877532959,3232.49536132813
533404.438756447,-1711082.79591434,-123.552459716797,3250.49438476563
533904.438756447,-1711082.79591434,-125.256729125977,3283.51879882813
534404.438756447,-1711082.79591434,-127.871711730957,3311.42065429688
534904.438756447,-1711082.79591434,-131.17301940918,3483.17236328125
535404.438756447,-1711082.79591434,-135.386627197266,3339.00756835938
535904.438756447,-1711082.79591434,-139.641525268555,3353.43090820313
536404.438756447,-1711082.79591434,-144.284606933594,3378.53588867188
536904.438756447,-1711082.79591434,-148.671188354492,3405.70239257813
537404.438756447,-1711082.79591434,-146.947937011719,3449.08251953125
537904.438756447,-1711082.79591434,-125.306900024414,3474.7939453125
538404.438756447,-1711082.79591434,-92.3578414916992,3478.0927734375
538904.438756447,-1711082.79591434,-71.9746017456055,3460.55004882813
539404.438756447,-1711082.79591434,-73.6474456787109,3447.59936523438
539904.438756447,-1711082.79591434,-90.4455337524414,3501.86572265625
540404.438756447,-1711082.79591434,-69.1365661621094,3436.70166015625
540904.438756447,-1711082.79591434,-81.6379928588867,3434.16796875
541404.438756447,-1711082.79591434,-69.3895034790039,3437.38256835938
541904.438756447,-1711082.79591434,-45.496166229248,3438.27490234375
542404.438756447,-1711082.79591434,-36.8847618103027,3383.98559570313
542904.438756447,-1711082.79591434,-22.5085830688477,3344.3671875
543404.438756447,-1711082.79591434,-9.78907299041748,3316.958984375
543904.438756447,-1711082.79591434,-29.4967994689941,3306.73388671875
544404.438756447,-1711082.79591434,-101.59056854248,3312.69677734375
544904.438756447,-1711082.79591434,-89.7532577514648,3383.7666015625
545404.438756447,-1711082.79591434,-93.0251388549805,3319.21875
545904.438756447,-1711082.79591434,-109.526809692383,3309.04565429688
546404.438756447,-1711082.79591434,-149.996383666992,3311.3818359375
546904.438756447,-1711082.79591434,-86.215934753418,3312.71508789063
547404.438756447,-1711082.79591434,10.4230518341064,3310.77978515625
547904.438756447,-1711082.79591434,-27.9442844390869,3306.27734375
548404.438756447,-1711082.79591434,-42.2484817504883,3304.28930664063
548904.438756447,-1711082.79591434,-47.3159294128418,3297.52026367188
549404.438756447,-1711082.79591434,-54.3461151123047,3289.48461914063
549904.438756447,-1711082.79591434,-22.6287174224854,3336.86303710938
550404.438756447,-1711082.79591434,-24.0202255249023,3292.47192382813
550904.438756447,-1711082.79591434,-31.5436115264893,3298.4921875
551404.438756447,-1711082.79591434,-25.3236560821533,3297.9677734375
551904.438756447,-1711082.79591434,-8.0717716217041,3289.75659179688
552404.438756447,-1711082.79591434,27.5897388458252,3285.873046875
552904.438756447,-1711082.79591434,37.9651374816895,3278.37646484375
553404.438756447,-1711082.79591434,54.9766502380371,3259.73681640625
553904.438756447,-1711082.79591434,38.2228775024414,3242.78979492188
554404.438756447,-1711082.79591434,-13.9330129623413,3245.98583984375
554904.438756447,-1711082.79591434,-63.5219955444336,3260.53466796875
555404.438756447,-1711082.79591434,-113.097770690918,3201.97387695313
555904.438756447,-1711082.79591434,-135.373138427734,3172.8466796875
556404.438756447,-1711082.79591434,-125.761810302734,3148.869140625
556904.438756447,-1711082.79591434,-117.516235351563,3138.82592773438
557404.438756447,-1711082.79591434,-110.965446472168,3128.70947265625
557904.438756447,-1711082.79591434,-105.894844055176,3112.10498046875
558404.438756447,-1711082.79591434,-101.438110351563,3104.76879882813
558904.438756447,-1711082.79591434,-96.8516159057617,3108.84790039063
559404.438756447,-1711082.79591434,-93.5189056396484,3123.60400390625
559904.438756447,-1711082.79591434,-90.6044311523438,3179.78125
560404.438756447,-1711082.79591434,-87.7840270996094,3142.74560546875
560904.438756447,-1711082.79591434,-83.2607574462891,3141.04516601563
561404.438756447,-1711082.79591434,-79.4873733520508,3146.52197265625
561904.438756447,-1711082.79591434,-77.4123306274414,3143.962890625
562404.438756447,-1711082.79591434,-77.2779006958008,3132.33325195313
562904.438756447,-1711082.79591434,-74.171875,3142.72802734375
563404.438756447,-1711082.79591434,-74.0254974365234,3162.73266601563
563904.438756447,-1711082.79591434,-74.3415145874023,3212.646484375
564404.438756447,-1711082.79591434,-73.685546875,3198.673828125
564904.438756447,-1711082.79591434,-74.3343048095703,3189.115234375
514904.438756447,-1710582.79591434,-115.485656738281,3001.11572265625
515404.438756447,-1710582.79591434,-124.730163574219,2999.73657226563
520404.438756447,-1710582.79591434,-118.740676879883,3020.3515625
523404.438756447,-1710582.79591434,-111.490669250488,3220.30688476563
523904.438756447,-1710582.79591434,-107.704086303711,3276.93798828125
524404.438756447,-1710582.79591434,-111.143028259277,3264.81494140625
524904.438756447,-1710582.79591434,-115.544357299805,3154.25219726563
525404.438756447,-1710582.79591434,-116.841995239258,3251.07983398438
525904.438756447,-1710582.79591434,-116.919921875,3282.1708984375
526404.438756447,-1710582.79591434,-116.772621154785,3330.66333007813
526904.438756447,-1710582.79591434,-117.119773864746,3349.19921875
527404.438756447,-1710582.79591434,-117.752059936523,3346.43969726563
527904.438756447,-1710582.79591434,-118.100143432617,3337.67431640625
528404.438756447,-1710582.79591434,-119.02547454834,3322.595703125
528904.438756447,-1710582.79591434,-119.072135925293,3320.42846679688
529404.438756447,-1710582.79591434,-118.83129119873,3330.0546875
529904.438756447,-1710582.79591434,-119.809692382813,3407.94995117188
530404.438756447,-1710582.79591434,-120.293182373047,3345.87329101563
530904.438756447,-1710582.79591434,-121.74097442627,3346.58959960938
531404.438756447,-1710582.79591434,-123.072631835938,3354.47021484375
531904.438756447,-1710582.79591434,-123.648315429688,3360.27978515625
532404.438756447,-1710582.79591434,-124.96167755127,3376.73706054688
532904.438756447,-1710582.79591434,-125.351959228516,3393.16333007813
533404.438756447,-1710582.79591434,-126.430099487305,3402.59155273438
533904.438756447,-1710582.79591434,-129.011627197266,3396.13940429688
534404.438756447,-1710582.79591434,-132.35661315918,3406.05419921875
534904.438756447,-1710582.79591434,-136.524673461914,3530.29833984375
535404.438756447,-1710582.79591434,-140.493515014648,3396.85668945313
535904.438756447,-1710582.79591434,-145.576644897461,3422.85888671875
536404.438756447,-1710582.79591434,-150.583221435547,3452.86791992188
536904.438756447,-1710582.79591434,-154.889175415039,3441.04150390625
537404.438756447,-1710582.79591434,-155.885635375977,3427.640625
537904.438756447,-1710582.79591434,-154.900085449219,3414.59790039063
538404.438756447,-1710582.79591434,-150.0771484375,3418.55908203125
538904.438756447,-1710582.79591434,-131.170135498047,3434.51513671875
539404.438756447,-1710582.79591434,-122.758033752441,3443.4990234375
539904.438756447,-1710582.79591434,-125.210578918457,3528.041015625
540404.438756447,-1710582.79591434,-106.305290222168,3428.7666015625
540904.438756447,-1710582.79591434,-115.497085571289,3420.44360351563
541404.438756447,-1710582.79591434,-125.248870849609,3427.4609375
541904.438756447,-1710582.79591434,-81.8622817993164,3443.44262695313
542404.438756447,-1710582.79591434,-28.0976848602295,3438.41918945313
542904.438756447,-1710582.79591434,0.496454685926437,3451.580078125
543404.438756447,-1710582.79591434,-29.7273006439209,3457.16650390625
543904.438756447,-1710582.79591434,-67.4524536132813,3465.80908203125
544404.438756447,-1710582.79591434,-96.4395446777344,3461.62280273438
544904.438756447,-1710582.79591434,-55.0654525756836,3470.50073242188
545404.438756447,-1710582.79591434,-42.5767478942871,3448.64184570313
545904.438756447,-1710582.79591434,-49.539623260498,3435.34814453125
546404.438756447,-1710582.79591434,-107.022926330566,3425.07177734375
546904.438756447,-1710582.79591434,-105.225646972656,3410.22143554688
547404.438756447,-1710582.79591434,-21.9209308624268,3391.88916015625
547904.438756447,-1710582.79591434,-17.9849548339844,3379.1494140625
548404.438756447,-1710582.79591434,0.712537705898285,3374.86865234375
548904.438756447,-1710582.79591434,8.84872913360596,3371.59765625
549404.438756447,-1710582.79591434,2.09968566894531,3358.59790039063
549904.438756447,-1710582.79591434,-1.90475594997406,3376.5419921875
550404.438756447,-1710582.79591434,-22.1773300170898,3334.1513671875
550904.438756447,-1710582.79591434,-25.6863994598389,3325.72021484375
551404.438756447,-1710582.79591434,-21.2063293457031,3324.28540039063
551904.438756447,-1710582.79591434,0.591529965400696,3326.03979492188
552404.438756447,-1710582.79591434,46.6073226928711,3324.39135742188
552904.438756447,-1710582.79591434,67.5701370239258,3308.67504882813
553404.438756447,-1710582.79591434,71.1723327636719,3302.09985351563
553904.438756447,-1710582.79591434,17.1922397613525,3297.04028320313
554404.438756447,-1710582.79591434,-50.8863334655762,3292.5751953125
554904.438756447,-1710582.79591434,-87.1114273071289,3297.23803710938
555404.438756447,-1710582.79591434,-129.536392211914,3270.32763671875
555904.438756447,-1710582.79591434,-130.602645874023,3259.21948242188
556404.438756447,-1710582.79591434,-120.838073730469,3253.33984375
556904.438756447,-1710582.79591434,-112.092407226563,3258.00024414063
557404.438756447,-1710582.79591434,-105.310417175293,3258.66674804688
557904.438756447,-1710582.79591434,-99.5437164306641,3248.28393554688
558404.438756447,-1710582.79591434,-94.9506072998047,3238.1181640625
558904.438756447,-1710582.79591434,-91.8301849365234,3235.93676757813
559404.438756447,-1710582.79591434,-89.1893844604492,3238.9404296875
559904.438756447,-1710582.79591434,-86.9338226318359,3246.6328125
560404.438756447,-1710582.79591434,-84.0243606567383,3214.58081054688
560904.438756447,-1710582.79591434,-80.7689514160156,3192.9091796875
561404.438756447,-1710582.79591434,-78.2212066650391,3182.56005859375
561904.438756447,-1710582.79591434,-76.5661239624023,3181.6484375
562404.438756447,-1710582.79591434,-75.2877883911133,3181.16845703125
562904.438756447,-1710582.79591434,-74.3524322509766,3177.158203125
563404.438756447,-1710582.79591434,-72.620849609375,3170.02465820313
563904.438756447,-1710582.79591434,-73.3342132568359,3216.2822265625
564404.438756447,-1710582.79591434,-74.6124114990234,3214.55346679688
564904.438756447,-1710582.79591434,-77.5463409423828,3203.33569335938
565404.438756447,-1710582.79591434,-80.3794097900391,3192.33129882813
523904.438756447,-1710082.79591434,-109.145706176758,3224.0986328125
524404.438756447,-1710082.79591434,-110.507118225098,3195.00805664063
524904.438756447,-1710082.79591434,-115.33975982666,3101.12670898438
525404.438756447,-1710082.79591434,-117.15845489502,3281.00170898438
525904.438756447,-1710082.79591434,-117.01082611084,3316.4453125
526404.438756447,-1710082.79591434,-116.690483093262,3298.24975585938
526904.438756447,-1710082.79591434,-117.440803527832,3308.95654296875
527404.438756447,-1710082.79591434,-117.764289855957,3315.31811523438
527904.438756447,-1710082.79591434,-117.957290649414,3320.53588867188
528404.438756447,-1710082.79591434,-118.467643737793,3329.2978515625
528904.438756447,-1710082.79591434,-119.003631591797,3330.96630859375
529404.438756447,-1710082.79591434,-119.935348510742,3350.7919921875
529904.438756447,-1710082.79591434,-120.945472717285,3415.46508789063
530404.438756447,-1710082.79591434,-122.262466430664,3387.16918945313
530904.438756447,-1710082.79591434,-123.055107116699,3411.3623046875
531404.438756447,-1710082.79591434,-123.439094543457,3432.068359375
531904.438756447,-1710082.79591434,-124.7939453125,3441.78833007813
532404.438756447,-1710082.79591434,-126.46028137207,3464.96606445313
532904.438756447,-1710082.79591434,-128.879547119141,3495.5390625
533404.438756447,-1710082.79591434,-131.352966308594,3501.0732421875
533904.438756447,-1710082.79591434,-134.470886230469,3506.81420898438
534404.438756447,-1710082.79591434,-139.344665527344,3525.7763671875
534904.438756447,-1710082.79591434,-142.6591796875,3590.67138671875
535404.438756447,-1710082.79591434,-146.399505615234,3519.89624023438
535904.438756447,-1710082.79591434,-151.843002319336,3534.20190429688
536404.438756447,-1710082.79591434,-159.276321411133,3561.99267578125
536904.438756447,-1710082.79591434,-168.008819580078,3569.5400390625
537404.438756447,-1710082.79591434,-175.776107788086,3564.74755859375
537904.438756447,-1710082.79591434,-183.217010498047,3542.97094726563
538404.438756447,-1710082.79591434,-187.502029418945,3536.81909179688
538904.438756447,-1710082.79591434,-189.687683105469,3539.34790039063
539404.438756447,-1710082.79591434,-186.571487426758,3543.48315429688
539904.438756447,-1710082.79591434,-177.16227722168,3611.39721679688
540404.438756447,-1710082.79591434,-172.887191772461,3534.40063476563
540904.438756447,-1710082.79591434,-170.321807861328,3517.68017578125
541404.438756447,-1710082.79591434,-154.015365600586,3504.9619140625
541904.438756447,-1710082.79591434,-105.293739318848,3478.4736328125
542404.438756447,-1710082.79591434,-35.379222869873,3473.771484375
542904.438756447,-1710082.79591434,3.02324962615967,3475.58959960938
543404.438756447,-1710082.79591434,-20.19069480896,3475.83178710938
543904.438756447,-1710082.79591434,-31.2219676971436,3478.51928710938
544404.438756447,-1710082.79591434,-10.7684936523438,3483.69067382813
544904.438756447,-1710082.79591434,33.5902214050293,3497.32836914063
545404.438756447,-1710082.79591434,25.6405448913574,3482.80859375
545904.438756447,-1710082.79591434,-15.7627382278442,3480.37915039063
546404.438756447,-1710082.79591434,-78.9005966186523,3475.720703125
546904.438756447,-1710082.79591434,-98.8743286132813,3461.7001953125
547404.438756447,-1710082.79591434,-51.101318359375,3447.00561523438
547904.438756447,-1710082.79591434,-28.0753860473633,3435.95654296875
548404.438756447,-1710082.79591434,-6.62198925018311,3429.39575195313
548904.438756447,-1710082.79591434,9.56569004058838,3421.54248046875
549404.438756447,-1710082.79591434,16.1681289672852,3409.318359375
549904.438756447,-1710082.79591434,7.86159324645996,3419.68237304688
550404.438756447,-1710082.79591434,-31.1354389190674,3388.10107421875
550904.438756447,-1710082.79591434,-52,3373.15063476563
551404.438756447,-1710082.79591434,-67.6415710449219,3363.62915039063
551904.438756447,-1710082.79591434,-47.503547668457,3355.73681640625
552404.438756447,-1710082.79591434,-6.00534296035767,3352.2265625
552904.438756447,-1710082.79591434,-11.6241226196289,3346.54638671875
553404.438756447,-1710082.79591434,-50.6926383972168,3341.3359375
553904.438756447,-1710082.79591434,-101.917083740234,3331.92749023438
554404.438756447,-1710082.79591434,-129.33740234375,3328.8056640625
554904.438756447,-1710082.79591434,-131.7265625,3329.11694335938
555404.438756447,-1710082.79591434,-126.554496765137,3328.46411132813
555904.438756447,-1710082.79591434,-119.827033996582,3329.20971679688
556404.438756447,-1710082.79591434,-111.678787231445,3328.134765625
556904.438756447,-1710082.79591434,-104.344047546387,3326.47509765625
557404.438756447,-1710082.79591434,-98.2616958618164,3323.27197265625
557904.438756447,-1710082.79591434,-93.0193862915039,3318.87158203125
558404.438756447,-1710082.79591434,-88.8997802734375,3312.94067382813
558904.438756447,-1710082.79591434,-86.8347091674805,3304.68994140625
559404.438756447,-1710082.79591434,-85.5307159423828,3286.54931640625
559904.438756447,-1710082.79591434,-82.4941482543945,3269.6669921875
560404.438756447,-1710082.79591434,-79.366081237793,3268.76904296875
560904.438756447,-1710082.79591434,-77.443717956543,3258.57934570313
561404.438756447,-1710082.79591434,-77.7457656860352,3245.90161132813
561904.438756447,-1710082.79591434,-77.9453887939453,3242.20947265625
562404.438756447,-1710082.79591434,-77.2562789916992,3242.2109375
562904.438756447,-1710082.79591434,-76.3829498291016,3245.07592773438
563404.438756447,-1710082.79591434,-75.4008026123047,3241.068359375
563904.438756447,-1710082.79591434,-74.5743179321289,3239.64697265625
564404.438756447,-1710082.79591434,-76.3657913208008,3224.68481445313
564904.438756447,-1710082.79591434,-81.0710601806641,3206.51123046875
565404.438756447,-1710082.79591434,-84.7622451782227,3189.79931640625
565904.438756447,-1710082.79591434,-84.3372116088867,3176.34155273438
523904.438756447,-1709582.79591434,-111.515045166016,3177.39697265625
524404.438756447,-1709582.79591434,-110.526191711426,3174.5185546875
524904.438756447,-1709582.79591434,-115.74723815918,3101.4033203125
525404.438756447,-1709582.79591434,-116.819427490234,3191.38452148438
525904.438756447,-1709582.79591434,-117.168273925781,3231.01171875
526404.438756447,-1709582.79591434,-116.833801269531,3270.63427734375
526904.438756447,-1709582.79591434,-116.684768676758,3292.29028320313
527404.438756447,-1709582.79591434,-116.744995117188,3293.15991210938
527904.438756447,-1709582.79591434,-117.493774414063,3291.66455078125
528404.438756447,-1709582.79591434,-118.089256286621,3299.10986328125
528904.438756447,-1709582.79591434,-119.040008544922,3306.03149414063
529404.438756447,-1709582.79591434,-120.460395812988,3319.65747070313
529904.438756447,-1709582.79591434,-120.532470703125,3385.41821289063
530404.438756447,-1709582.79591434,-121.337715148926,3336.8662109375
530904.438756447,-1709582.79591434,-123.46794128418,3343.76245117188
531404.438756447,-1709582.79591434,-124.609901428223,3363.669921875
531904.438756447,-1709582.79591434,-126.73168182373,3374.38842773438
532404.438756447,-1709582.79591434,-129.290222167969,3404.787109375
532904.438756447,-1709582.79591434,-132.300933837891,3445.64404296875
533404.438756447,-1709582.79591434,-135.83024597168,3462.41748046875
533904.438756447,-1709582.79591434,-137.797409057617,3467.79321289063
534404.438756447,-1709582.79591434,-142.629180908203,3488.65991210938
534904.438756447,-1709582.79591434,-147.339721679688,3586.79443359375
535404.438756447,-1709582.79591434,-151.343460083008,3519.85278320313
535904.438756447,-1709582.79591434,-160.546188354492,3498.66430664063
536404.438756447,-1709582.79591434,-171.814880371094,3478.5126953125
536904.438756447,-1709582.79591434,-184.585952758789,3474.1689453125
537404.438756447,-1709582.79591434,-195.559722900391,3473.01171875
537904.438756447,-1709582.79591434,-203.791137695313,3473.6669921875
538404.438756447,-1709582.79591434,-210.027008056641,3470.91943359375
538904.438756447,-1709582.79591434,-213.389602661133,3474.90893554688
539404.438756447,-1709582.79591434,-209.912292480469,3491.98559570313
539904.438756447,-1709582.79591434,-198.331604003906,3593.11865234375
540404.438756447,-1709582.79591434,-204.755279541016,3510.18994140625
540904.438756447,-1709582.79591434,-205.297790527344,3510.47338867188
541404.438756447,-1709582.79591434,-198.473693847656,3515.5810546875
541904.438756447,-1709582.79591434,-166.504547119141,3509.57934570313
542404.438756447,-1709582.79591434,-105.489418029785,3499.46240234375
542904.438756447,-1709582.79591434,-48.0436782836914,3480.76342773438
543404.438756447,-1709582.79591434,-9.43505573272705,3476.09252929688
543904.438756447,-1709582.79591434,18.2772827148438,3475.27587890625
544404.438756447,-1709582.79591434,44.7455101013184,3483.1005859375
544904.438756447,-1709582.79591434,61.7216529846191,3513.2109375
545404.438756447,-1709582.79591434,47.7463111877441,3482.34643554688
545904.438756447,-1709582.79591434,2.40041136741638,3467.07006835938
546404.438756447,-1709582.79591434,-46.0923957824707,3456.62768554688
546904.438756447,-1709582.79591434,-76.1131744384766,3443.53637695313
547404.438756447,-1709582.79591434,-61.4824752807617,3430.92822265625
547904.438756447,-1709582.79591434,-60.7100944519043,3421.52807617188
548404.438756447,-1709582.79591434,-55.9124412536621,3412.26586914063
548904.438756447,-1709582.79591434,-24.4781627655029,3400.5029296875
549404.438756447,-1709582.79591434,8.34425258636475,3391.67114257813
549904.438756447,-1709582.79591434,4.75778293609619,3422.49389648438
550404.438756447,-1709582.79591434,-24.9962635040283,3383.0888671875
550904.438756447,-1709582.79591434,-67.2805938720703,3359.8779296875
551404.438756447,-1709582.79591434,-107.577827453613,3360.90795898438
551904.438756447,-1709582.79591434,-92.0921783447266,3372.36938476563
552404.438756447,-1709582.79591434,-59.6444435119629,3364.21215820313
552904.438756447,-1709582.79591434,-91.0202331542969,3346.89013671875
553404.438756447,-1709582.79591434,-129.134292602539,3332.18017578125
553904.438756447,-1709582.79591434,-140.778854370117,3320.2607421875
554404.438756447,-1709582.79591434,-142.177719116211,3309.61254882813
554904.438756447,-1709582.79591434,-134.446914672852,3323.30249023438
555404.438756447,-1709582.79591434,-122.513893127441,3296.43212890625
555904.438756447,-1709582.79591434,-112.058403015137,3289.75024414063
556404.438756447,-1709582.79591434,-103.867233276367,3287.51684570313
556904.438756447,-1709582.79591434,-97.0111389160156,3284.5751953125
557404.438756447,-1709582.79591434,-91.7825241088867,3276.32739257813
557904.438756447,-1709582.79591434,-87.329833984375,3269.41040039063
558404.438756447,-1709582.79591434,-83.4795913696289,3265.30395507813
558904.438756447,-1709582.79591434,-81.1988372802734,3259.650390625
559404.438756447,-1709582.79591434,-80.0793685913086,3255.47875976563
559904.438756447,-1709582.79591434,-76.3102569580078,3257.6083984375
560404.438756447,-1709582.79591434,-74.5943908691406,3244.25830078125
560904.438756447,-1709582.79591434,-76.5528106689453,3249.85009765625
561404.438756447,-1709582.79591434,-78.8923187255859,3261.31079101563
561904.438756447,-1709582.79591434,-79.5049285888672,3275.94482421875
562404.438756447,-1709582.79591434,-78.3090133666992,3281.42041015625
562904.438756447,-1709582.79591434,-76.9373397827148,3298.48120117188
563404.438756447,-1709582.79591434,-76.6402893066406,3307.84545898438
563904.438756447,-1709582.79591434,-77.7075881958008,3261.81274414063
564404.438756447,-1709582.79591434,-80.2697982788086,3214.87719726563
564904.438756447,-1709582.79591434,-84.3903961181641,3185.12744140625
565404.438756447,-1709582.79591434,-86.7686386108398,3165.39404296875
523904.438756447,-1709082.79591434,-116.092025756836,3118.27294921875
524404.438756447,-1709082.79591434,-115.944969177246,3121.89135742188
524904.438756447,-1709082.79591434,-116.911193847656,3041.6083984375
525404.438756447,-1709082.79591434,-115.837738037109,3126.34887695313
525904.438756447,-1709082.79591434,-115.761871337891,3163.91015625
526404.438756447,-1709082.79591434,-115.472869873047,3182.5703125
526904.438756447,-1709082.79591434,-115.39005279541,3186.84838867188
527404.438756447,-1709082.79591434,-115.916519165039,3192.5341796875
527904.438756447,-1709082.79591434,-116.437194824219,3202.6572265625
528404.438756447,-1709082.79591434,-116.306083679199,3219.2958984375
528904.438756447,-1709082.79591434,-116.816993713379,3230.80346679688
529404.438756447,-1709082.79591434,-118.020126342773,3248.19848632813
529904.438756447,-1709082.79591434,-119.569839477539,3324.384765625
530404.438756447,-1709082.79591434,-120.954620361328,3256.7890625
530904.438756447,-1709082.79591434,-122.962532043457,3263.47680664063
531404.438756447,-1709082.79591434,-124.640113830566,3266.83374023438
531904.438756447,-1709082.79591434,-126.917877197266,3273.90283203125
532404.438756447,-1709082.79591434,-128.285095214844,3289.87451171875
532904.438756447,-1709082.79591434,-131.485687255859,3328.09106445313
533404.438756447,-1709082.79591434,-136.134643554688,3357.46044921875
533904.438756447,-1709082.79591434,-141.099533081055,3390.51489257813
534404.438756447,-1709082.79591434,-145.064193725586,3411.0546875
534904.438756447,-1709082.79591434,-154.809341430664,3526.1416015625
535404.438756447,-1709082.79591434,-169.187484741211,3472.19775390625
535904.438756447,-1709082.79591434,-181.579528808594,3510.99951171875
536404.438756447,-1709082.79591434,-186.518646240234,3517.02392578125
536904.438756447,-1709082.79591434,-192.967010498047,3501.16357421875
537404.438756447,-1709082.79591434,-205.375900268555,3489.6416015625
537904.438756447,-1709082.79591434,-220.094039916992,3471.83618164063
538404.438756447,-1709082.79591434,-219.694137573242,3457.53857421875
538904.438756447,-1709082.79591434,-214.213714599609,3444.1513671875
539404.438756447,-1709082.79591434,-186.327514648438,3445.90698242188
539904.438756447,-1709082.79591434,-146.280090332031,3553.35595703125
540404.438756447,-1709082.79591434,-157.3916015625,3458.71704101563
540904.438756447,-1709082.79591434,-177.395080566406,3454.1787109375
541404.438756447,-1709082.79591434,-202.32177734375,3468.21704101563
541904.438756447,-1709082.79591434,-195.423980712891,3465.216796875
542404.438756447,-1709082.79591434,-145.882308959961,3458.484375
542904.438756447,-1709082.79591434,-65.5243835449219,3454.2060546875
543404.438756447,-1709082.79591434,14.9510221481323,3461.29125976563
543904.438756447,-1709082.79591434,52.5990333557129,3467.80004882813
544404.438756447,-1709082.79591434,63.8489608764648,3482.6376953125
544904.438756447,-1709082.79591434,36.483283996582,3528.70166015625
545404.438756447,-1709082.79591434,32.5622291564941,3479.8359375
545904.438756447,-1709082.79591434,17.5247077941895,3470.15209960938
546404.438756447,-1709082.79591434,-26.8258361816406,3467.76708984375
546904.438756447,-1709082.79591434,-54.5118217468262,3466.33764648438
547404.438756447,-1709082.79591434,-61.7389144897461,3465.84204101563
547904.438756447,-1709082.79591434,-97.9821243286133,3461.18359375
548404.438756447,-1709082.79591434,-106.545677185059,3452.95068359375
548904.438756447,-1709082.79591434,-65.4621734619141,3442.51879882813
549404.438756447,-1709082.79591434,-26.7141036987305,3430.52685546875
549904.438756447,-1709082.79591434,-13.1221685409546,3437.27416992188
550404.438756447,-1709082.79591434,-28.4146881103516,3403.40576171875
550904.438756447,-1709082.79591434,-91.6212463378906,3390.51782226563
551404.438756447,-1709082.79591434,-137.300033569336,3375.35473632813
551904.438756447,-1709082.79591434,-127.914283752441,3360.28564453125
552404.438756447,-1709082.79591434,-119.71964263916,3345.11328125
552904.438756447,-1709082.79591434,-132.630416870117,3334.14038085938
553404.438756447,-1709082.79591434,-141.743850708008,3324.86645507813
553904.438756447,-1709082.79591434,-141.624618530273,3313.58129882813
554404.438756447,-1709082.79591434,-133.401275634766,3299.03051757813
554904.438756447,-1709082.79591434,-123.655769348145,3320.17846679688
555404.438756447,-1709082.79591434,-114.942497253418,3272.94018554688
555904.438756447,-1709082.79591434,-107.085739135742,3255.60375976563
556404.438756447,-1709082.79591434,-98.5317764282227,3243.43212890625
556904.438756447,-1709082.79591434,-90.9579925537109,3227.0849609375
557404.438756447,-1709082.79591434,-86.9994659423828,3210.564453125
557904.438756447,-1709082.79591434,-82.8758163452148,3195.57958984375
558404.438756447,-1709082.79591434,-78.6048736572266,3183.68872070313
558904.438756447,-1709082.79591434,-76.7594375610352,3176.92700195313
559404.438756447,-1709082.79591434,-75.8511352539063,3200.01782226563
559904.438756447,-1709082.79591434,-73.1315307617188,3268.31469726563
560404.438756447,-1709082.79591434,-74.4547805786133,3226.775390625
560904.438756447,-1709082.79591434,-77.6945266723633,3210.50170898438
561404.438756447,-1709082.79591434,-80.6686401367188,3196.1611328125
561904.438756447,-1709082.79591434,-81.3909301757813,3181.84741210938
562404.438756447,-1709082.79591434,-79.5565338134766,3178.66088867188
562904.438756447,-1709082.79591434,-78.4640426635742,3181.42163085938
563404.438756447,-1709082.79591434,-79.8178787231445,3210.5693359375
563904.438756447,-1709082.79591434,-82.1169281005859,3195.95776367188
564404.438756447,-1709082.79591434,-84.1894226074219,3180.11279296875
564904.438756447,-1709082.79591434,-87.2917404174805,3167.87133789063
565404.438756447,-1709082.79591434,-87.918083190918,3150.26977539063
565904.438756447,-1709082.79591434,-85.8500442504883,3164.21630859375
522904.438756447,-1708582.79591434,-116.047088623047,3042.2900390625
523404.438756447,-1708582.79591434,-117.566757202148,3045.9501953125
523904.438756447,-1708582.79591434,-119.083984375,3050.35400390625
524404.438756447,-1708582.79591434,-118.739318847656,3049.56274414063
524904.438756447,-1708582.79591434,-117.50171661377,2996.04052734375
525404.438756447,-1708582.79591434,-116.630462646484,3064.76635742188
525904.438756447,-1708582.79591434,-115.827980041504,3089.88989257813
526404.438756447,-1708582.79591434,-114.733551025391,3092.40405273438
526904.438756447,-1708582.79591434,-114.503120422363,3091.76416015625
527404.438756447,-1708582.79591434,-114.632118225098,3103.82177734375
527904.438756447,-1708582.79591434,-115.262107849121,3131.93774414063
528404.438756447,-1708582.79591434,-115.338256835938,3150.55883789063
528904.438756447,-1708582.79591434,-116.210899353027,3134.82739257813
529404.438756447,-1708582.79591434,-117.470115661621,3143.81030273438
529904.438756447,-1708582.79591434,-118.012916564941,3260.55224609375
530404.438756447,-1708582.79591434,-118.601867675781,3179.13232421875
530904.438756447,-1708582.79591434,-120.453330993652,3189.0009765625
531404.438756447,-1708582.79591434,-122.498725891113,3213.69873046875
531904.438756447,-1708582.79591434,-125.685119628906,3259.7421875
532404.438756447,-1708582.79591434,-129.383560180664,3321.24682617188
532904.438756447,-1708582.79591434,-131.74592590332,3369.37719726563
